LoanID,CustomerID,BranchID,LoanOfficerEmployeeID,LoanType,LoanStatus,ApplicationDate,DecisionDate,DisbursementDate,RequestedAmount,ApprovedAmount,DisbursedAmount,OutstandingBalance,InterestRate,TermMonths,MonthlyPayment,DaysDelinquent,CollateralType,CollateralValue,PurposeDescription,RejectionReason,CreatedAt,UpdatedAt
LN0006383,CUST004060,BRN0048,EMP00048,Line of Credit,Disbursed,2021-05-05,2021-05-10,2021-05-21,113461.53,79901.52,78489.68,15137.63,21.3633,36,3025.22,0,Equipment,,Debt consolidation,,2021-05-05 00:00:00,2022-09-07 00:00:00
LN0006384,CUST004524,BRN0006,EMP00441,Credit Card,Approved,2021-01-06,2021-02-02,,57155.55,49918.03,,,20.0698,360,837.01,0,Vehicle,63149.32,Personal use,,2021-01-06 00:00:00,2022-03-08 00:00:00
LN0006385,CUST006297,BRN0050,EMP00434,Auto Loan,Disbursed,2021-09-20,2021-09-27,2021-09-29,14342.57,11657.7,11332.73,3380.37,4.9117,360,61.95,0,Property,8540.01,Debt consolidation,,2021-09-20 00:00:00,2023-06-29 00:00:00
LN0006386,CUST004426,BRN0031,EMP00465,Student Loan,Approved,2022-09-05,2022-09-12,,230936.27,191965.06,,,6.5036,12,16566.21,0,Guarantor,41206.81,Vehicle purchase,,2022-09-05 00:00:00,2023-10-20 00:00:00
LN0006387,CUST007369,BRN0025,EMP00177,Home Mortgage,Approved,2023-08-03,2023-08-26,,25594.48,23628.18,,,5.3359,48,547.74,0,None,24355.32,,,2023-08-03 00:00:00,2024-08-30 00:00:00
LN0006388,CUST006898,BRN0010,EMP00290,Line of Credit,Closed,2021-06-09,2021-06-26,2021-06-30,68892.4,65416.53,62690.47,9071.45,10.6126,24,3037.17,0,Equipment,484301.63,,,2021-06-09 00:00:00,2022-05-07 00:00:00
LN0006389,CUST002413,BRN0010,EMP00149,Home Mortgage,Approved,2023-03-04,2023-03-27,,31823.74,30124.28,,,22.0014,60,832.02,0,,160073.42,Emergency,,2023-03-04 00:00:00,2024-09-02 00:00:00
LN0006390,CUST008378,BRN0049,EMP00408,Home Mortgage,Rejected,2018-02-12,2018-02-20,,21493.47,,,,16.634,24,1058.91,0,Equipment,,Working capital,Low credit score,2018-02-12 00:00:00,2019-07-02 00:00:00
LN0006391,CUST007498,BRN0021,EMP00285,Credit Card,Closed,2018-05-31,2018-06-11,2018-06-13,99169.05,70397.41,68189.03,26454.1,16.2512,120,1190.29,0,Equipment,31636.55,,,2018-05-31 00:00:00,2018-07-14 00:00:00
LN0006392,CUST002672,BRN0039,EMP00447,Auto Loan,Disbursed,2022-03-13,2022-04-07,2022-04-18,8210.83,6632.28,6345.13,2356.04,14.33,60,155.46,0,Property,30397.16,Equipment purchase,,2022-03-13 00:00:00,2023-03-05 00:00:00
LN0006393,CUST000836,BRN0019,EMP00307,Business Loan,Disbursed,2021-09-11,2021-09-25,2021-09-28,19280.23,15467.25,15019.1,7290.98,18.5518,12,1422.1,0,Property,55117.65,,,2021-09-11 00:00:00,2022-04-29 00:00:00
LN0006394,CUST004227,BRN0041,,Personal Loan,Disbursed,2019-05-15,2019-05-16,2019-05-24,278791.17,226064.97,221168.46,145590.36,5.7812,24,9997.06,0,Guarantor,,Working capital,,2019-05-15 00:00:00,2019-08-28 00:00:00
LN0006395,CUST003797,BRN0038,EMP00463,Auto Loan,Pending,2023-08-30,,,21719.15,,,,16.2029,60,530.51,0,Cash Deposit,,Debt consolidation,,2023-08-30 00:00:00,2024-06-22 00:00:00
LN0006396,CUST006944,BRN0013,EMP00024,Business Loan,Disbursed,2021-03-08,2021-03-16,2021-03-29,133475.88,119841.47,116573.48,47886.05,23.0773,360,2307.11,0,Cash Deposit,,Medical expenses,,2021-03-08 00:00:00,2021-10-18 00:00:00
LN0006397,CUST006983,BRN0043,,Student Loan,Approved,2022-05-09,2022-05-25,,20042.21,15929.31,,,20.7174,240,279.61,0,Equipment,90359.78,Investment,,2022-05-09 00:00:00,2022-09-05 00:00:00
LN0006398,CUST009980,BRN0033,EMP00058,Auto Loan,Defaulted,2021-08-20,2021-09-06,2021-09-14,63912.78,46840.5,45762.79,4988.25,9.1771,84,757.84,231,Guarantor,88611.07,Vehicle purchase,,2021-08-20 00:00:00,2022-07-12 00:00:00
LN0006399,CUST000424,BRN0029,EMP00388,Business Loan,Disbursed,2023-08-08,2023-08-12,2023-08-26,98943.75,92694.18,91510.78,86121.03,13.5102,240,1119.85,0,Guarantor,332429.95,Working capital,,2023-08-08 00:00:00,2024-07-18 00:00:00
LN0006400,CUST002414,BRN0002,EMP00373,Credit Card,Rejected,2022-01-09,2022-01-31,,101782.29,,,,4.9555,36,3048.47,0,None,38045.35,Home purchase,Insufficient income,2022-01-09 00:00:00,2023-01-29 00:00:00
LN0006401,CUST004952,BRN0040,EMP00075,Auto Loan,Approved,2021-01-01,2021-01-10,,60216.8,46598.39,,,12.9158,36,1568.19,0,None,,,,2021-01-01 00:00:00,2022-12-10 00:00:00
LN0006402,CUST003078,BRN0019,EMP00006,Credit Card,Disbursed,2021-08-19,2021-09-04,2021-09-10,32847.25,31516.9,30450.23,8476.74,16.0217,12,2859.88,0,None,10483.93,Working capital,,2021-08-19 00:00:00,2022-04-10 00:00:00
LN0006403,CUST009313,BRN0048,EMP00287,Credit Card,Rejected,2018-01-13,2018-02-04,,39594.78,,,,13.0035,36,1334.17,0,Vehicle,281113.98,Business expansion,Incomplete documents,2018-01-13 00:00:00,2018-12-13 00:00:00
LN0006404,CUST009958,BRN0040,EMP00310,Credit Card,Rejected,2020-01-17,2020-02-11,,9709.67,,,,8.2814,180,94.37,0,Cash Deposit,19881.38,Debt consolidation,Insufficient income,2020-01-17 00:00:00,2021-02-10 00:00:00
LN0006405,CUST009263,BRN0048,EMP00356,Line of Credit,Disbursed,2022-01-29,2022-02-05,2022-02-19,41366.43,30599.7,29762.48,2457.87,10.7445,84,519.84,0,Cash Deposit,30291.39,Business expansion,,2022-01-29 00:00:00,2023-12-30 00:00:00
LN0006406,CUST004584,BRN0048,EMP00475,Personal Loan,Rejected,2019-08-05,2019-09-03,,27575.26,,,,3.7992,180,201.21,0,None,248715.95,Debt consolidation,Policy limit,2019-08-05 00:00:00,2021-01-01 00:00:00
LN0006407,CUST009079,BRN0022,EMP00291,Auto Loan,Pending,2018-02-10,,,3255.22,,,,14.9958,360,41.15,0,Equipment,46973.48,Working capital,,2018-02-10 00:00:00,2019-06-11 00:00:00
LN0006408,CUST009068,BRN0004,EMP00412,Business Loan,Rejected,2022-12-10,2022-12-14,,115701.65,,,,17.9472,36,4179.83,0,Vehicle,179921.72,Education,Incomplete documents,2022-12-10 00:00:00,2023-11-14 00:00:00
LN0006409,CUST008308,BRN0034,EMP00018,Personal Loan,Disbursed,2020-12-05,,2021-01-05,50013.04,36267.42,35901.18,15006.27,10.4778,180,400.4,0,Vehicle,129789.1,Education,,2020-12-05 00:00:00,2021-06-07 00:00:00
LN0006410,CUST004611,BRN0006,EMP00049,Home Mortgage,Defaulted,2022-12-03,2022-12-22,2023-01-05,44131.35,35100.9,33571.84,5539.68,4.9724,180,277.07,547,None,37871.84,Vehicle purchase,,2022-12-03 00:00:00,2023-03-09 00:00:00
LN0006411,CUST004415,BRN0047,EMP00344,Home Mortgage,Disbursed,2018-07-15,2018-08-09,2018-08-17,114851.72,94794.24,92457.42,28855.12,9.9007,120,1247.51,0,Cash Deposit,34013.9,Business expansion,,2018-07-15 00:00:00,2018-12-11 00:00:00
LN0006412,CUST005732,BRN0045,EMP00010,Home Mortgage,Disbursed,2024-05-08,2024-05-14,2024-05-21,14648.88,10301.66,10219.39,5965.06,15.9695,60,250.35,0,Equipment,,Business expansion,,2024-05-08 00:00:00,2025-01-01 00:00:00
LN0006413,CUST008661,BRN0050,EMP00146,Personal Loan,Approved,2023-09-29,2023-10-12,,57847.71,57124.56,,,14.8581,120,916.66,0,None,33646.39,Working capital,,2023-09-29 00:00:00,2024-09-24 00:00:00
LN0006414,CUST005557,BRN0008,EMP00500,Personal Loan,Approved,2021-08-23,2021-09-03,,14377.71,10079.38,,,23.4729,60,,0,None,630605.94,Renovation,,2021-08-23 00:00:00,2023-02-01 00:00:00
LN0006415,CUST007057,BRN0012,EMP00166,Personal Loan,Disbursed,2021-01-09,2021-01-28,2021-02-06,12755.35,9071.06,8881.39,5605.05,12.9465,60,206.15,0,Property,128715.46,Business expansion,,2021-01-09 00:00:00,2022-10-25 00:00:00
LN0006416,CUST000729,BRN0031,EMP00068,Business Loan,Rejected,2019-03-16,2019-03-20,,120296.17,,,,17.8198,84,2515.68,0,Guarantor,2966120.18,Personal use,Incomplete documents,2019-03-16 00:00:00,2019-03-23 00:00:00
LN0006417,CUST002162,BRN0018,EMP00447,Auto Loan,Disbursed,2018-01-09,2018-01-15,2018-01-29,77036.65,74545.65,71788.87,26682.54,7.664,84,1149.44,0,Property,,Equipment purchase,,2018-01-09 00:00:00,2019-02-18 00:00:00
LN0006418,CUST009199,BRN0017,EMP00239,Credit Card,Defaulted,2019-10-07,2019-10-19,2019-10-24,17412.96,16237.83,16045.36,13222.71,23.3069,84,393.59,698,Vehicle,41000.97,Home purchase,,2019-10-07 00:00:00,2020-01-09 00:00:00
LN0006419,CUST001208,BRN0022,EMP00256,Business Loan,Rejected,2018-05-17,2018-05-27,,45121.15,,,,22.6278,180,881.36,0,Equipment,23678.49,Equipment purchase,High DTI,2018-05-17 00:00:00,2020-03-08 00:00:00
LN0006420,CUST008545,BRN0035,EMP00178,Auto Loan,Disbursed,2020-12-27,2021-01-16,2021-01-18,60092.44,44532.04,43964.88,15827.79,10.3607,120,597.42,0,Vehicle,1247480.25,Business expansion,,2020-12-27 00:00:00,2021-01-24 00:00:00
LN0006421,CUST006456,BRN0012,EMP00379,Business Loan,Disbursed,2021-11-14,2021-11-23,2021-12-03,83591.84,69052.05,67443.52,53408.35,17.4637,120,1220.47,0,Property,159281.6,Business expansion,,2021-11-14 00:00:00,2022-09-13 00:00:00
LN0006422,CUST003403,BRN0049,EMP00411,Personal Loan,In Arrears,2020-08-25,2020-09-01,2020-09-11,48508.18,37983.22,36776.27,34263.58,14.0099,84,712.01,53,Guarantor,354481.01,Education,,2020-08-25 00:00:00,2020-11-09 00:00:00
LN0006423,CUST007767,BRN0012,,Auto Loan,Pending,2020-04-05,,,16952.94,,,,6.9483,360,112.2,0,Property,,Investment,,2020-04-05 00:00:00,2020-04-21 00:00:00
LN0006424,CUST007413,BRN0006,EMP00498,Line of Credit,Closed,2023-02-21,2023-03-04,2023-03-10,60490.74,46739.98,45497.98,32050.97,11.0948,360,448.47,0,Equipment,11777.49,Education,,2023-02-21 00:00:00,2023-08-13 00:00:00
LN0006425,CUST002992,BRN0020,EMP00240,Line of Credit,Closed,2024-03-05,,2024-03-21,98137.37,94745.07,93652.14,8999.83,18.4574,24,4751.03,0,Property,232781.2,Personal use,,2024-03-05 00:00:00,2025-07-02 00:00:00
LN0006426,CUST009513,BRN0012,EMP00020,Auto Loan,Rejected,2021-02-23,2021-03-16,,69094.05,,,,20.9857,12,6433.13,0,Vehicle,,,Incomplete documents,2021-02-23 00:00:00,2021-11-18 00:00:00
LN0006427,CUST006619,BRN0028,EMP00423,Home Mortgage,Disbursed,2020-04-12,2020-05-04,2020-05-10,23862.73,18887.55,18750.24,1991.61,23.2975,120,407.22,0,Property,12774.08,Medical expenses,,2020-04-12 00:00:00,2021-05-11 00:00:00
LN0006428,CUST004722,BRN0029,EMP00235,Credit Card,Pending,2022-11-26,,,80801.81,,,,21.0602,12,7526.1,0,Equipment,13630.1,Working capital,,2022-11-26 00:00:00,2024-06-13 00:00:00
LN0006429,CUST007592,BRN0048,EMP00130,Auto Loan,Approved,2019-06-18,2019-07-08,,15656.06,11923.23,,,3.9358,48,268.87,0,,30630.97,Working capital,,2019-06-18 00:00:00,2020-11-20 00:00:00
LN0006430,CUST006799,BRN0009,EMP00265,Personal Loan,Approved,2021-12-18,,,13995.79,13971.43,,,10.1075,360,123.72,0,Guarantor,77697.54,Debt consolidation,,2021-12-18 00:00:00,2023-10-31 00:00:00
LN0006431,CUST005193,BRN0018,EMP00297,Home Mortgage,Rejected,2022-04-05,2022-04-24,,95176.63,,,,13.6391,120,1457.19,0,,8749.6,Investment,Policy limit,2022-04-05 00:00:00,2023-04-30 00:00:00
LN0006432,CUST008025,BRN0030,EMP00218,Student Loan,In Arrears,2022-12-25,2023-01-24,2023-01-26,111521.48,86435.77,84857.76,37772.46,5.6671,120,945.23,20,Cash Deposit,,Medical expenses,,2022-12-25 00:00:00,2024-11-03 00:00:00
LN0006433,CUST004310,BRN0050,EMP00177,Auto Loan,Disbursed,2021-04-26,2021-05-17,2021-05-26,274566.87,241623.31,234402.9,215329.29,6.1701,84,,0,Guarantor,276364.99,Renovation,,2021-04-26 00:00:00,2023-04-04 00:00:00
LN0006434,CUST001059,BRN0034,EMP00060,Credit Card,Pending,2023-09-13,,,132738.23,,,,12.1257,84,2352.12,0,Property,294062.95,Business expansion,,2023-09-13 00:00:00,2023-12-02 00:00:00
LN0006435,CUST009795,BRN0015,,Line of Credit,Approved,2024-01-31,2024-02-24,,244207.79,225635.5,,,4.1791,36,6679.65,0,Equipment,110806.88,Personal use,,2024-01-31 00:00:00,2024-08-29 00:00:00
LN0006436,CUST004542,BRN0003,EMP00107,Credit Card,Disbursed,2020-08-08,2020-08-25,2020-08-31,70597.67,60231.79,58271.93,36516.13,14.5136,60,1417.58,0,Property,69247.56,Working capital,,2020-08-08 00:00:00,2021-02-22 00:00:00
LN0006437,CUST002229,BRN0045,EMP00347,Home Mortgage,In Arrears,2018-07-25,2018-08-15,2018-08-28,124096.8,123333.16,118478.8,36838.29,22.6424,360,2329.92,3,Vehicle,93017.01,Personal use,,2018-07-25 00:00:00,2020-06-06 00:00:00
LN0006438,CUST007341,BRN0030,EMP00298,Business Loan,Disbursed,2019-06-02,2019-06-06,2019-06-14,63602.64,58616.4,57642.65,53207.13,11.8984,36,1944.06,0,Guarantor,406759.61,Renovation,,2019-06-02 00:00:00,2019-10-09 00:00:00
LN0006439,CUST005158,BRN0038,EMP00443,Credit Card,Disbursed,2019-04-04,2019-05-01,2019-05-12,9996.83,8465.1,8362.45,2247.2,14.0445,120,131.66,0,Cash Deposit,5497.0,Personal use,,2019-04-04 00:00:00,2020-08-24 00:00:00
LN0006440,CUST002917,BRN0037,EMP00052,Student Loan,Closed,2022-03-28,2022-04-17,2022-04-30,35749.55,27773.77,27345.48,25033.4,20.1791,240,475.74,0,Property,2480.2,Home purchase,,2022-03-28 00:00:00,2023-08-16 00:00:00
LN0006441,CUST002487,BRN0009,EMP00252,Credit Card,Disbursed,2018-05-04,2018-05-17,2018-05-22,15195.85,12969.71,12933.62,285.25,4.3567,84,179.42,0,Cash Deposit,,Emergency,,2018-05-04 00:00:00,2019-06-29 00:00:00
LN0006442,CUST002518,BRN0003,EMP00181,Personal Loan,Closed,2021-10-28,2021-11-26,2021-12-03,56868.65,51112.59,48662.99,42242.6,17.0993,60,1273.01,0,Equipment,201593.25,Vehicle purchase,,2021-10-28 00:00:00,2022-05-10 00:00:00
LN0006443,CUST000919,BRN0039,EMP00126,Business Loan,Defaulted,2024-10-15,2024-11-08,2024-11-09,4580.77,3519.39,3350.8,1882.92,22.9586,12,331.02,193,Cash Deposit,165349.85,Home purchase,,2024-10-15 00:00:00,2026-08-10 00:00:00
LN0006444,CUST005760,BRN0032,EMP00098,Credit Card,Approved,2018-07-23,2018-07-31,,15929.16,13361.58,,,12.266,120,193.76,0,Guarantor,,Business expansion,,2018-07-23 00:00:00,2020-01-27 00:00:00
LN0006445,CUST007385,BRN0045,EMP00491,Business Loan,Approved,2024-02-01,2024-03-02,,20495.15,16106.38,,,16.4727,120,274.57,0,Guarantor,,Home purchase,,2024-02-01 00:00:00,2025-01-15 00:00:00
LN0006446,CUST003884,BRN0038,EMP00453,Credit Card,Approved,2019-12-27,2020-01-16,,46162.18,34738.59,,,22.2623,240,652.38,0,None,32358.49,Working capital,,2019-12-27 00:00:00,2020-02-20 00:00:00
LN0006447,CUST002082,BRN0015,EMP00187,Student Loan,Approved,2020-06-22,2020-07-08,,17339.23,13611.01,,,18.409,84,289.35,0,Equipment,,Vehicle purchase,,2020-06-22 00:00:00,2021-07-04 00:00:00
LN0006448,CUST002552,BRN0034,EMP00278,Credit Card,Disbursed,2018-01-01,2018-01-13,2018-01-20,73685.32,72390.17,70530.81,24937.13,11.0383,84,1240.95,0,Equipment,124628.6,Vehicle purchase,,2018-01-01 00:00:00,2019-01-17 00:00:00
LN0006449,CUST006369,BRN0026,EMP00454,Business Loan,Disbursed,2023-07-07,2023-07-19,2023-07-25,12437.94,9758.42,9401.69,5255.66,12.5478,84,175.13,0,None,89883.66,Home purchase,,2023-07-07 00:00:00,2024-01-24 00:00:00
LN0006450,CUST004165,BRN0044,EMP00313,Auto Loan,Rejected,2021-04-13,2021-05-05,,16546.86,,,,3.6262,12,1406.14,0,Cash Deposit,5031.37,Working capital,,2021-04-13 00:00:00,2023-02-19 00:00:00
LN0006451,CUST009379,BRN0006,EMP00384,Credit Card,Approved,2020-03-09,2020-04-07,,118315.63,114200.33,,,21.0473,24,5870.91,0,,44004.68,Investment,,2020-03-09 00:00:00,2020-04-14 00:00:00
LN0006452,CUST005786,BRN0009,EMP00480,Credit Card,Approved,2024-02-13,2024-03-02,,149759.53,135757.19,,,11.355,60,2975.78,0,None,10209.32,Home purchase,,2024-02-13 00:00:00,2025-08-01 00:00:00
LN0006453,CUST009618,BRN0014,EMP00429,Auto Loan,In Arrears,2020-08-23,2020-09-12,2020-09-14,4990.75,4042.78,4011.06,3603.84,8.7581,84,64.55,79,None,396624.26,Debt consolidation,,2020-08-23 00:00:00,2022-04-16 00:00:00
LN0006454,CUST005646,BRN0010,EMP00031,Credit Card,Disbursed,2021-05-05,2021-05-15,2021-05-28,35320.97,28573.38,28496.6,21004.47,9.676,360,243.94,0,Vehicle,,Emergency,,2021-05-05 00:00:00,2022-10-30 00:00:00
LN0006455,CUST004266,BRN0050,EMP00404,Credit Card,In Arrears,2022-09-19,2022-10-15,2022-10-22,97206.46,88440.86,88242.2,71067.44,22.6661,360,1672.49,57,Cash Deposit,22311.42,Investment,,2022-09-19 00:00:00,2024-02-11 00:00:00
LN0006456,CUST001066,BRN0046,,Credit Card,Disbursed,2019-09-09,2019-09-11,2019-09-15,6663.95,4881.86,4652.72,4342.2,10.1619,60,104.11,0,Guarantor,107841.59,Renovation,,2019-09-09 00:00:00,2021-03-08 00:00:00
LN0006457,CUST003208,BRN0049,EMP00307,Student Loan,Approved,2022-04-26,2022-05-03,,108956.3,83277.24,,,18.2149,360,,0,Property,103727.69,,,2022-04-26 00:00:00,2023-03-05 00:00:00
LN0006458,CUST000303,BRN0018,EMP00259,Line of Credit,Approved,2019-02-13,2019-03-09,,62059.68,52592.05,,,6.1476,240,,0,Vehicle,30826.82,Vehicle purchase,,2019-02-13 00:00:00,2020-04-30 00:00:00
LN0006459,CUST005525,BRN0009,EMP00048,Credit Card,Approved,2021-06-16,2021-06-30,,39290.86,31485.07,,,8.809,180,315.78,0,Guarantor,,Business expansion,,2021-06-16 00:00:00,2022-09-14 00:00:00
LN0006460,CUST009699,BRN0008,EMP00182,Home Mortgage,Disbursed,2018-07-28,2018-08-06,2018-08-12,23874.29,16915.97,16454.61,14616.44,23.7276,84,414.51,0,Cash Deposit,10836.61,Personal use,,2018-07-28 00:00:00,2020-03-23 00:00:00
LN0006461,CUST000464,BRN0015,EMP00487,Business Loan,Approved,2021-04-30,2021-05-10,,8241.43,8011.03,,,4.111,12,682.54,0,Property,183978.54,Emergency,,2021-04-30 00:00:00,2022-08-14 00:00:00
LN0006462,CUST001168,BRN0009,EMP00069,Business Loan,Approved,2018-06-06,2018-06-24,,11857.36,9993.44,,,21.8927,360,182.59,0,Vehicle,,Business expansion,,2018-06-06 00:00:00,2018-06-24 00:00:00
LN0006463,CUST007051,BRN0019,EMP00036,Business Loan,Approved,2018-02-07,2018-03-08,,18012.6,15769.86,,,5.3627,84,225.59,0,Property,503899.65,Education,,2018-02-07 00:00:00,2019-07-20 00:00:00
LN0006464,CUST006165,BRN0003,,Student Loan,Approved,2020-11-15,2020-11-23,,5792.72,4408.87,,,10.4513,180,48.6,0,Guarantor,,Debt consolidation,,2020-11-15 00:00:00,2022-10-15 00:00:00
LN0006465,CUST007048,BRN0012,EMP00136,Home Mortgage,Approved,2021-05-30,2021-06-18,,38283.54,31430.91,,,14.5977,24,1517.98,0,Property,136979.91,Business expansion,,2021-05-30 00:00:00,2022-08-10 00:00:00
LN0006466,CUST000385,BRN0017,EMP00232,Home Mortgage,Disbursed,2020-04-26,2020-05-04,2020-05-16,14060.32,11982.58,11723.76,6405.17,10.6622,12,1057.15,0,Vehicle,,Working capital,,2020-04-26 00:00:00,2021-10-15 00:00:00
LN0006467,CUST009470,BRN0040,EMP00497,Student Loan,Approved,2020-07-09,2020-07-30,,10068.67,7229.39,,,8.3069,180,70.37,0,None,34605.05,Business expansion,,2020-07-09 00:00:00,2021-06-25 00:00:00
LN0006468,CUST008926,BRN0046,EMP00149,Business Loan,Disbursed,2019-08-06,2019-08-26,2019-09-03,46078.49,36779.73,36332.74,17727.6,22.9199,180,726.6,0,Property,,Debt consolidation,,2019-08-06 00:00:00,2021-06-21 00:00:00
LN0006469,CUST009373,BRN0005,EMP00377,Personal Loan,Rejected,2018-04-01,,,4765.9,,,,15.7868,24,232.87,0,None,8952.96,,Incomplete documents,2018-04-01 00:00:00,2020-02-11 00:00:00
LN0006470,CUST009018,BRN0029,EMP00296,Personal Loan,Disbursed,2024-02-04,2024-02-12,2024-02-16,188750.35,182016.93,175488.24,69927.07,9.6745,84,2991.17,0,Guarantor,,Renovation,,2024-02-04 00:00:00,2024-11-13 00:00:00
LN0006471,CUST001169,BRN0022,EMP00082,Home Mortgage,Disbursed,2023-12-14,2023-12-22,2023-12-30,182277.97,148868.86,142902.67,64649.14,3.9881,180,1100.28,0,Cash Deposit,,Working capital,,2023-12-14 00:00:00,2025-09-15 00:00:00
LN0006472,CUST004345,BRN0033,EMP00474,Home Mortgage,Disbursed,2021-04-16,2021-05-10,2021-05-13,9514.14,7799.96,7500.9,2418.02,7.3765,12,676.26,0,None,,Vehicle purchase,,2021-04-16 00:00:00,2021-11-03 00:00:00
LN0006473,CUST006571,BRN0027,EMP00052,Home Mortgage,Closed,2019-02-28,2019-03-10,2019-03-21,98676.64,77313.49,75660.4,60474.5,17.427,120,1364.68,0,,,Equipment purchase,,2019-02-28 00:00:00,2020-04-10 00:00:00
LN0006474,CUST005110,BRN0028,EMP00487,Student Loan,Rejected,2024-03-29,2024-04-17,,9971.65,,,,19.2892,48,,0,Property,918149.36,Education,Incomplete documents,2024-03-29 00:00:00,2024-05-16 00:00:00
LN0006475,CUST005753,BRN0027,EMP00125,Line of Credit,Approved,2023-05-18,2023-06-06,,17607.92,15640.24,,,21.2097,240,280.62,0,Guarantor,,Medical expenses,,2023-05-18 00:00:00,2024-03-29 00:00:00
LN0006476,CUST009580,BRN0016,EMP00052,Home Mortgage,Disbursed,2021-06-10,2021-06-18,2021-06-27,45491.51,37646.58,36078.37,5339.23,23.4427,12,3549.7,0,Vehicle,6533.74,Home purchase,,2021-06-10 00:00:00,2022-10-11 00:00:00
LN0006477,CUST007972,BRN0028,EMP00096,Auto Loan,Approved,2019-12-28,,,76047.76,53336.95,,,11.77,48,1398.55,0,Vehicle,94380.93,Emergency,,2019-12-28 00:00:00,2020-07-24 00:00:00
LN0006478,CUST005298,BRN0003,EMP00054,Auto Loan,Rejected,2021-07-03,2021-07-17,,120272.91,,,,16.579,360,1673.65,0,None,,Home purchase,Insufficient income,2021-07-03 00:00:00,2022-03-13 00:00:00
LN0006479,CUST009811,BRN0048,EMP00496,Line of Credit,Rejected,2020-04-23,2020-05-05,,1000.0,,,,10.8189,36,32.65,0,None,,Personal use,,2020-04-23 00:00:00,2021-06-16 00:00:00
LN0006480,CUST005090,BRN0050,EMP00055,Line of Credit,Rejected,2021-01-24,2021-02-02,,24534.74,,,,12.4501,36,820.19,0,Property,92359.11,Personal use,High DTI,2021-01-24 00:00:00,2022-06-01 00:00:00
LN0006481,CUST004125,BRN0039,EMP00184,Auto Loan,Approved,2019-02-05,2019-02-17,,100206.22,92135.89,,,6.2742,36,2814.41,0,Cash Deposit,,Investment,,2019-02-05 00:00:00,2020-12-29 00:00:00
LN0006482,CUST000525,BRN0014,EMP00028,Personal Loan,Disbursed,2018-10-08,2018-10-20,2018-10-26,134255.45,118968.33,115056.36,59927.01,11.4955,36,3922.85,0,None,43828.95,Education,,2018-10-08 00:00:00,2020-04-04 00:00:00
LN0006483,CUST007009,BRN0031,EMP00066,Personal Loan,Disbursed,2019-01-16,2019-02-10,2019-02-17,26041.69,22887.62,22036.28,16875.3,10.7585,120,,0,Equipment,,Working capital,,2019-01-16 00:00:00,2020-11-11 00:00:00
LN0006484,CUST005449,BRN0031,EMP00239,Credit Card,Approved,2024-06-01,2024-06-25,,30571.74,26344.89,,,11.228,180,303.22,0,Guarantor,81033.0,Business expansion,,2024-06-01 00:00:00,2024-11-16 00:00:00
LN0006485,CUST007778,BRN0043,EMP00452,Personal Loan,Pending,2019-09-27,,,31690.98,,,,8.2424,36,996.63,0,Property,15462.76,Equipment purchase,,2019-09-27 00:00:00,2021-08-12 00:00:00
LN0006486,CUST002563,BRN0025,EMP00104,Home Mortgage,Rejected,2020-05-30,2020-06-04,,50228.32,,,,18.167,24,2511.66,0,Property,228413.55,Home purchase,Insufficient income,2020-05-30 00:00:00,2021-12-10 00:00:00
LN0006487,CUST005719,BRN0042,EMP00428,Credit Card,In Arrears,2021-08-26,2021-09-17,2021-09-20,28334.04,22750.05,22658.55,15468.52,13.7929,180,299.81,84,Cash Deposit,,Education,,2021-08-26 00:00:00,2022-06-21 00:00:00
LN0006488,CUST000717,BRN0029,EMP00182,Business Loan,Approved,2022-09-11,2022-09-18,,309529.65,221541.74,,,15.0844,120,3585.7,0,Guarantor,78524.04,Renovation,,2022-09-11 00:00:00,2024-04-04 00:00:00
LN0006489,CUST005321,BRN0002,EMP00333,Personal Loan,Disbursed,2023-08-15,2023-09-08,2023-09-21,52862.94,52019.87,50043.31,21210.58,12.0544,12,4623.23,0,Equipment,421143.22,Medical expenses,,2023-08-15 00:00:00,2023-12-01 00:00:00
LN0006490,CUST000754,BRN0003,EMP00345,Credit Card,Disbursed,2023-11-17,2023-12-05,2023-12-07,363284.78,320292.14,316053.02,135718.36,15.2207,48,8949.84,0,Guarantor,6813.71,Investment,,2023-11-17 00:00:00,2025-08-11 00:00:00
